record_name	protein_id	gene	locus_tag	EC_number	product	db_xref
NC_003197	NP_459939.1	serS	STM0963	6.1.1.11	serine--tRNA ligase	GeneID:1252482
NC_003197	NP_459940.1	dmsA	STM0964	1.8.99.-	dimethylsulfoxide reductase subunit A	GeneID:1252483
NC_003197	NP_459941.1	dmsB	STM0965	1.8.99.-	dimethylsulfoxide reductase, chain B	GeneID:1252484
NC_003197	NP_459942.1	dmsC	STM0966	1.8.99.-	dimethyl sulfoxide reductase	GeneID:1252485
NC_003197	NP_459943.1	ycaD	STM0968		MFS transporter	GeneID:1252486
NC_003197	NP_459944.1	ycaM	STM0969		transporter	GeneID:1252487
NC_003197	NP_459945.3	pflA	STM0970	1.97.1.4	pyruvate formate lyase activating enzyme 1	GeneID:1252488
NC_003197	NP_459946.1		STM0971		putative cytoplasmic protein	GeneID:1252489
NC_003197	NP_459947.1		STM0972		pathogenicity island 1 protein SopD2	GeneID:1252490
NC_003197	NP_459948.1	pflB	STM0973	2.3.1.54	formate C-acetyltransferase	GeneID:1252491
NC_003197	NP_459949.1	focA	STM0974		formate transporter FocA	GeneID:1252492
NC_003197	NP_459950.1	ycaO	STM0975		ribosomal protein S12 methylthiotransferase accessory factor YcaO	GeneID:1252493
NC_003197	NP_459951.1	ycaP	STM0976		hypothetical protein	GeneID:1252494
NC_003197	NP_459952.1	serC	STM0977	2.6.1.52	phosphoserine transaminase	GeneID:1252495
NC_003197	NP_459953.1	aroA	STM0978	2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase	GeneID:1252496
NC_003197	NP_459954.1	ycaL	STM0979	3.4.24.-	metalloprotease	GeneID:1252497
NC_003197	NP_459955.1	cmk	STM0980	2.7.4.14	cytidylate kinase	GeneID:1252498
NC_003197	NP_459956.1	rpsA	STM0981		30S ribosomal protein S1	GeneID:1252499
NC_003197	NP_459957.1	himD	STM0982		integration host factor subunit beta	GeneID:1252500
NC_003197	NP_459958.1	ycaI	STM0983		ComEC family protein	GeneID:1252501
NC_003197	NP_459959.1	msbA	STM0984		lipid ABC transporter permease/ATP-binding protein	GeneID:1252502
NC_003197	NP_459960.1	lpxK	STM0985	2.7.1.130	"""tetraacyldisaccharide 4'-kinase"""	GeneID:1252503
NC_003197	NP_459961.1	ycaQ	STM0986		hypothetical protein	GeneID:1252504
NC_003197	NP_459962.1	ycaR	STM0987		hypothetical protein	GeneID:1252505
NC_003197	NP_459963.1	kdsB	STM0988	2.7.7.38	3-deoxy-manno-octulosonate cytidylyltransferase	GeneID:1252506
NC_003197	NP_459964.1		STM0989		hypothetical protein	GeneID:1252507
NC_003197	NP_459965.1	ycbC	STM0990		hypothetical protein	GeneID:1252508
NC_003197	NP_459966.1	smtA	STM0991		tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM	GeneID:1252509
NC_003197	NP_459967.1	mukF	STM0992		condensin subunit MukF	GeneID:1252510
NC_003197	NP_459968.1	mukE	STM0993		chromosome partitioning protein MukE	GeneID:1252511
NC_003197	NP_459969.1	mukB	STM0994		cell division protein MukB	GeneID:1252512
NC_003197	NP_459970.1	ycbB	STM0995		L,D-transpeptidase	GeneID:1252513
NC_003197	NP_459971.1	ycbK	STM0996		hypothetical protein	GeneID:1252514
NC_003197	NP_459972.1	ycbL	STM0997		hypothetical protein	GeneID:1252515
NC_003197	NP_459973.1	aspC	STM0998	2.6.1.1	aromatic amino acid aminotransferase	GeneID:1252516
NC_003197	NP_459974.1	ompF	STM0999		phosphoporin PhoE	GeneID:1252517
NC_003197	NP_459975.1	asnS	STM1000	6.1.1.22	asparagine--tRNA ligase	GeneID:1252518
NC_003197	NP_459976.1		STM1001		putative leucine response regulator	GeneID:1252519
NC_003197	NP_459977.1		STM1002	4.3.1.-', '6.1.1.22	diaminopropionate ammonia-lyase	GeneID:1252520
NC_003197	NP_459978.1		STM1003		amino acid:proton symporter	GeneID:1252521
NC_003197	NP_459979.1	pncB	STM1004	6.3.4.21	nicotinate phosphoribosyltransferase	GeneID:1252522
NC_003197	NP_459980.1		STM1005		Gifsy-2 prophage integrase	GeneID:1252523
NC_003197	NP_459981.1		STM1006		Gifsy-2 prophage excisionase	GeneID:1252524
NC_003197	NP_459982.1		STM1007		Gifsy-2 prophage protein	GeneID:1252525
NC_003197	NP_459983.3		STM1008		Gifsy-2 prophage protein	GeneID:1252526
NC_003197	NP_459984.1		STM1009		Gifsy-2 prophage exodeoxyribonuclease	GeneID:1252527
NC_003197	NP_459985.1		STM1010		Gifsy-2 prophage protein	GeneID:1252528
NC_003197	NP_459986.1		STM1011		Gifsy-2 prophage protein	GeneID:1252529
NC_003197	NP_459987.1		STM1012		Gifsy-2 prophage putative regulatory protein	GeneID:1252530
NC_003197	NP_459988.1		STM1013		Gifsy-2 prophage putative regulatory protein	GeneID:1252531
NC_003197	NP_459989.1		STM1014		Gifsy-2 prophage putative regulatory protein	GeneID:1252532
NC_003197	NP_459990.1		STM1015		Gifsy-2 prophage ATPase involved in DNA replication initiation	GeneID:1252533
NC_003197	NP_459991.1		STM1016		Gifsy-2 prophage protein	GeneID:1252534
NC_003197	NP_459992.1		STM1017		Gifsy-2 prophage protein	GeneID:1252535
NC_003197	NP_459993.1		STM1018		Gifsy-2 prophage protein	GeneID:1252536
NC_003197	NP_459994.1		STM1019		Gifsy-2 prophage protein	GeneID:1252537
NC_003197	NP_459995.1		STM1020		Gifsy-2 prophage protein	GeneID:1252538
NC_003197	NP_459996.1		STM1021		Gifsy-2 prophage protein	GeneID:1252539
NC_003197	NP_459997.1		STM1022		Gifsy-2 prophage putative molecular chaperone, DnaJ family	GeneID:1252540
NC_003197	NP_459998.1		STM1023		Gifsy-2 prophage protein	GeneID:1252541
NC_003197	NP_459999.1		STM1024		Gifsy-2 prophage protein	GeneID:1252542
NC_003197	NP_460000.1		STM1025		Gifsy-2 prophage protein	GeneID:1252543
NC_003197	NP_460001.1		STM1026		Gifsy-2 prophage protein	GeneID:1252544
NC_003197	NP_460002.1		STM1027		Gifsy-2 prophage protein	GeneID:1252545
NC_003197	NP_460003.1		STM1028		Gifsy-2 prophage lysozyme	GeneID:1252546
NC_003197	NP_460004.1		STM1029		Gifsy-2 prophage protein	GeneID:1252547
NC_003197	NP_460005.1		STM1030		Gifsy-2 prophage protein	GeneID:1252548
NC_003197	NP_460006.1		STM1031		Gifsy-2 prophage protein	GeneID:1252549
NC_003197	NP_460007.1		STM1032		Gifsy-2 prophage protein	GeneID:1252550
NC_003197	NP_460008.1		STM1033		Gifsy-2 prophage Clp protease-like protein	GeneID:1252551
NC_003197	NP_460009.1		STM1034		Gifsy-2 prophage putative RecA/RadA recombinase	GeneID:1252552
NC_003197	NP_460010.1		STM1035		Gifsy-2 prophage ATP-binding sugar transporter-like protein	GeneID:1252553
NC_003197	NP_460011.1		STM1036		Gifsy-2 prophage probable minor tail protein	GeneID:1252554
NC_003197	NP_460012.1		STM1037		Gifsy-2 prophage probable minor tail protein	GeneID:1252555
NC_003197	NP_460013.1		STM1038		Gifsy-2 prophage probable major tail protein	GeneID:1252556
NC_003197	NP_460014.1		STM1039		Gifsy-2 prophage probable minor tail protein	GeneID:1252557
NC_003197	NP_460015.1		STM1040		Gifsy-2 prophage probable minor tail protein	GeneID:1252558
NC_003197	NP_460016.1		STM1041		Gifsy-2 prophage probable minor tail protein	GeneID:1252559
NC_003197	NP_460017.1		STM1042		Gifsy-2 prophage probable minor tail protein	GeneID:1252560
NC_003197	NP_460018.1		STM1043		Gifsy-2 prophage attachment and invasion protein homolog	GeneID:1252561
NC_003197	NP_460019.1	sodC	STM1044	1.15.1.1', '6.3.4.21	Gifsy-2 prophage superoxide dismutase precursor (Cu-Zn)	GeneID:1252562
NC_003197	NP_460020.1		STM1045		Gifsy-2 prophage probable minor tail protein	GeneID:1252563
NC_003197	NP_460021.1		STM1046		Gifsy-2 prophage probable tail assembly protein	GeneID:1252564
NC_003197	NP_460022.1		STM1047		Gifsy-2 prophage probable tail assembly protein	GeneID:1252565
NC_003197	NP_460023.1		STM1048		Gifsy-2 prophage host specificity protein J, phage lambda	GeneID:1252566
NC_003197	NP_460024.1		STM1049		Gifsy-2 prophage probable tail fiber protein	GeneID:1252567
NC_003197	NP_460025.1		STM1050		Gifsy-2 prophage tail fiber assembly like-protein	GeneID:1252568
NC_003197	NP_460026.1	sseI	STM1051		Gifsy-2 prophage putative type III secreted protein	GeneID:1252569
NC_003197	NP_460027.1		STM1053		Gifsy-2 prophage protein	GeneID:1252571
NC_003197	NP_460028.1		STM1054		Gifsy-2 prophage protein	GeneID:1252572
NC_003197	NP_460029.1		STM1055		Gifsy-2 prophage protein	GeneID:1252573
NC_003197	NP_460030.1		STM1056		Gifsy-2 prophage protein	GeneID:1252574
NC_003197	NP_460031.1	pepN	STM1057	3.4.11.2	aminopeptidase N	GeneID:1252575
NC_003197	NP_460032.1	pyrD	STM1058	1.3.98.1	dihydroorotate dehydrogenase (quinone)	GeneID:1252576
NC_003197	NP_460033.1	ycbW	STM1059		cell division protein ZapC	GeneID:1252577
NC_003197	NP_460034.1		STM1060		hypothetical protein	GeneID:1252578
NC_003197	NP_460035.1	ycbY	STM1061		23S rRNA (guanine(2445)-N(2))/(guanine(2069)-N(7))- methyltransferase	GeneID:1252579
NC_003197	NP_460036.1	uup	STM1062		ABC transporter ATP-binding protein	GeneID:1252580
NC_003197	NP_460037.1	pqiA	STM1063		paraquat-inducible protein A	GeneID:1252581
NC_003197	NP_460038.1	pqiB	STM1064		paraquat-inducible protein B	GeneID:1252582
NC_003197	NP_460039.1	ymbA	STM1065		hypothetical protein	GeneID:1252583
NC_003197	NP_460040.1	rmf	STM1066		ribosome modulation factor	GeneID:1252584
NC_003197	NP_460041.1	fabA	STM1067	4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA	GeneID:1252585
NC_003197	NP_460042.1	lonH	STM1068	3.4.21.-	Lon protease	GeneID:1252586
NC_003197	NP_460043.1	ycbG	STM1069		Ter macrodomain-binding protein MatP	GeneID:1252587
NC_003197	NP_460044.1	ompA	STM1070		porin OmpA	GeneID:1252588
NC_003197	NP_460045.1	sulA	STM1071		cell division inhibitor SulA	GeneID:1252589
NC_003197	NP_460046.1	yccR	STM1072		Crp/Fnr family transcriptional regulator	GeneID:1252590
NC_003197	NP_460047.1	yccS	STM1073		TIGR01666 family membrane protein	GeneID:1252591
NC_003197	NP_460048.1	yccF	STM1074		hypothetical protein	GeneID:1252592
NC_003197	NP_460049.1	helD	STM1075	3.6.1.-	DNA helicase IV	GeneID:1252593
NC_003197	NP_460050.1	mgsA	STM1076	4.2.3.3	methylglyoxal synthase	GeneID:1252594
NC_003197	NP_460051.1	yccT	STM1077		hypothetical protein	GeneID:1252595
NC_003197	NP_460052.1		STM1078		putative cytoplasmic protein	GeneID:1252596
NC_003197	NP_460053.1	yccV	STM1079		heat-shock protein HspQ	GeneID:1252597
NC_003197	NP_460054.1	yccW	STM1080		23S rRNA (cytosine(1962)-C(5))-methyltransferase	GeneID:1252598
NC_003197	NP_460055.1		STM1081		kinase inhibitor	GeneID:1252599
NC_003197	NP_460056.1		STM1082		AraC family transcriptional regulator	GeneID:1252600
NC_003197	NP_460057.1	yccX	STM1083	3.6.1.7	acylphosphatase	GeneID:1252601
NC_003197	NP_460058.1	yccK	STM1084	1.8.99.5	sulfurtransferase TusE	GeneID:1252602
NC_003197	NP_460059.1	yccA	STM1085		BAX inhibitor protein	GeneID:1252603
NC_003197	NP_460060.1	pipA	STM1087		virulence protein	GeneID:1252605
NC_003197	NP_460061.1	pipB	STM1088		effector protein PipB	GeneID:1252606
NC_003197	NP_460062.1		STM1089		Pathogenicity island encoded protein: SPI5	GeneID:1252607
NC_003197	NP_460063.1	pipC	STM1090		type III secretion chaperone protein SigE	GeneID:1252608
NC_003197	NP_460064.1	sopB	STM1091		inositol phosphatase	GeneID:1252609
NC_003197	NP_460065.1	orfX	STM1092		DUF3950 domain-containing protein	GeneID:1252610
NC_003197	NP_447525.1		STM1093		hypothetical protein	GeneID:1252611
NC_003197	NP_460067.1	pipD	STM1094		dipeptidase	GeneID:1252612
NC_003197	NP_447527.1	copS	STM1095	2.7.3.-	two-component sensor histidine kinase	GeneID:1252613
NC_003197	NP_460069.3	copR	STM1096		Copper resistance transcriptional regulatory protein	GeneID:1252614
NC_003197	NP_460070.1		STM1097		hydroxyisourate hydrolase	GeneID:1252615
NC_003197	NP_460071.1	hpaC	STM1098	1.14.14.9	4-hydroxyphenylacetate 3-monooxygenase, reductase component	GeneID:1252616
NC_003197	NP_460072.1	hpaB	STM1099	1.14.14.9	4-hydroxyphenylacetate 3-monooxygenase, oxygenase component	GeneID:1252617
NC_003197	NP_460073.1	hpaR	STM1100		homoprotocatechuate degradation operon regulator, HpaR	GeneID:1252618
NC_003197	NP_460074.1	hpaG	STM1101	4.1.1.68	4-hydroxyphenylacetate degradation protein	GeneID:1252619
NC_003197	NP_460075.1	hpaE	STM1102	1.2.1.60	5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase	GeneID:1252620
NC_003197	NP_460076.1	hpaD	STM1103	1.13.11.15	3,4-dihydroxyphenylacetate 2,3-dioxygenase	GeneID:1252621
NC_003197	NP_460077.1	hpaF	STM1104	5.3.3.10	5-carboxymethyl-2-hydroxymuconate delta-isomerase	GeneID:1252622
NC_003197	NP_460078.1	hpaH	STM1105	4.2.1.-	2-oxo-hepta-3-ene-1,7-dioic acid hydratase	GeneID:1252623
NC_003197	NP_460079.1	hpaI	STM1106	4.1.2.-	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase	GeneID:1252624
NC_003197	NP_460080.1	hpaX	STM1107		4-hydroxyphenylacetate permease	GeneID:1252625
NC_003197	NP_460081.1	hpaA	STM1108		4-hydroxyphenylacetate catabolism regulatory protein HpaA	GeneID:1252626
NC_003197	NP_460082.1		STM1109		MBL fold metallo-hydrolase	GeneID:1252627
NC_003197	NP_460083.1		STM1110		anti-adapter protein IraM	GeneID:1252628
NC_003197	NP_460084.1	yccD	STM1111		chaperone-modulator protein CbpM	GeneID:1252629
NC_003197	NP_460085.1	cbpA	STM1112		DNA-binding protein	GeneID:1252630
NC_003197	NP_460086.1	scsA	STM1113		copper resistance protein	GeneID:1252631
NC_003197	NP_460087.1	scsB	STM1114		protein-disulfide reductase	GeneID:1252632
NC_003197	NP_460088.1	scsC	STM1115		disulfide bond formation protein DsbA	GeneID:1252633
NC_003197	NP_460089.1	scsD	STM1116		protein disulfide oxidoreductase	GeneID:1252634
NC_003197	NP_460090.1	agp	STM1117	3.1.3.10	bifunctional glucose-1-phosphatase/inositol phosphatase	GeneID:1252635
NC_003197	NP_460091.1	yccJ	STM1118		hypothetical protein	GeneID:1252636
NC_003197	NP_460092.1	wraB	STM1119		NAD(P)H:quinone oxidoreductase, type IV	GeneID:1252637
NC_003197	NP_460093.1	ymdF	STM1121		stress-induced protein	GeneID:1252639
NC_003197	NP_460094.1	ycdC	STM1122		pyrimidine utilization regulatory protein R	GeneID:1252640
NC_003197	NP_460095.1		STM1123		hypothetical protein	GeneID:1252641
NC_003197	NP_447555.1	putA	STM1124	1.2.1.88', '1.5.5.2	trifunctional transcriptional regulator/proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase	GeneID:2673752
NC_003197	NP_460097.1	putP	STM1125		sodium/proline symporter	GeneID:1252643
NC_003197	NP_447557.1	phoH	STM1126		phosphate starvation protein PhoH	GeneID:2673763
NC_003197	NP_460099.1		STM1127		N-acetylmannosamine kinase	GeneID:1252645
NC_003197	NP_460100.1		STM1128		acetylneuraminate ABC transporter	GeneID:1252646
NC_003197	NP_460101.1		STM1129		N-acetylmannosamine-6-phosphate 2-epimerase	GeneID:1252647
NC_003197	NP_460102.1		STM1130		N-acetylneuraminic acid mutarotase	GeneID:1252648
NC_003197	NP_460103.1		STM1131		hypothetical protein	GeneID:1252649
NC_003197	NP_460104.1		STM1132		MFS transporter	GeneID:1252650
NC_003197	NP_460105.1		STM1133		putative dehydrogenases and related proteins	GeneID:1252651
NC_003197	NP_460106.1	ycdW	STM1135		bifunctional glyoxylate/hydroxypyruvate reductase A	GeneID:1252653
NC_003197	NP_460107.1	ycdX	STM1136		phosphatase	GeneID:1252654
NC_003197	NP_460108.1	ycdY	STM1137		molecular chaperone	GeneID:1252655
NC_003197	NP_460109.1	ycdZ	STM1138		putative inner membrane protein	GeneID:1252656
NC_003197	NP_460110.1	csgG	STM1139		curli production assembly/transport protein CsgG	GeneID:1252657
NC_003197	NP_460111.1	csgF	STM1140		curli assembly protein CsgF	GeneID:1252658
NC_003197	NP_460112.1	csgE	STM1141		curli assembly protein CsgE	GeneID:1252659
NC_003197	NP_460113.1	csgD	STM1142		transcriptional regulator CsgD	GeneID:1252660
NC_003197	NP_460114.1	csgB	STM1143		curli minor subunit precursor	GeneID:1252661
NC_003197	NP_460115.1	csgA	STM1144		curli major subunit	GeneID:1252662
NC_003197	NP_460116.1	csgC	STM1145		Curli assembly protein CsgC	GeneID:1252663
NC_003197	NP_460117.1	ymdA	STM1146		hypothetical protein	GeneID:1252664
NC_003197	NP_460118.1		STM1147		O-acetyl-ADP-ribose deacetylase	GeneID:1252665
NC_003197	NP_460119.3	ymdC	STM1148		putative phospholipase	GeneID:1252666
NC_003197	NP_460120.1	mdoC	STM1149		membrane protein	GeneID:1252667
NC_003197	NP_460121.1	mdoG	STM1150		periplasmic glucans biosynthesis protein	GeneID:1252668
NC_003197	NP_460122.1	mdoH	STM1151		glucan biosynthesis glucosyltransferase H	GeneID:1252669
NC_003197	NP_460123.1	yceK	STM1152		hypothetical protein	GeneID:1252670
NC_003197	NP_460124.1	msyB	STM1153		secY/secA suppressor protein	GeneID:1252671
NC_003197	NP_460125.1	yceE	STM1154		multidrug transporter subunit MdtG	GeneID:1252672
NC_003197	NP_460126.1	htrB	STM1155	2.3.1.-	lipid A biosynthesis lauroyl acyltransferase	GeneID:1252673
NC_003197	NP_460127.1	yceA	STM1156		hypothetical protein	GeneID:1252674
NC_003197	NP_460128.1	yceI	STM1157		hypothetical protein	GeneID:1252675
NC_003197	NP_460129.1		STM1158		cytochrome B	GeneID:1252676
NC_003197	NP_460130.1	yceO	STM1159		DUF2770 domain-containing protein	GeneID:1252677
NC_003197	NP_460131.1	solA	STM1160	1.5.3.1	N-methyltryptophan oxidase	GeneID:1252678
NC_003197	NP_460132.3	yceP	STM1161		transcriptional regulator	GeneID:1252679
NC_003197	NP_460133.1	dinI	STM1162		DNA damage-inducible protein I	GeneID:1252680
NC_003197	NP_460134.1	pyrC	STM1163	3.5.2.3	dihydroorotase	GeneID:1252681
NC_003197	NP_460135.1	yceB	STM1164		hypothetical protein	GeneID:1252682
NC_003197	NP_460136.1	grxB	STM1165		glutaredoxin, GrxB family	GeneID:1252683
NC_003197	NP_460137.1	yceL	STM1166		MFS transporter	GeneID:1252684
NC_003197	NP_460138.1	rimJ	STM1167	2.3.1.128	ribosomal protein S5 alanine N-acetyltransferase	GeneID:1252685
NC_003197	NP_460139.1	yceH	STM1168		DUF480 domain-containing protein	GeneID:1252686
NC_003197	NP_460140.1	mviM	STM1169		virulence factor MviM	GeneID:1252687
NC_003197	NP_460141.1	mviN	STM1170		putative virulence factor	GeneID:1252688
NC_003197	NP_460142.1	flgN	STM1171		flagellar biosynthesis protein FlgN	GeneID:1252689
NC_003197	NP_460143.1	flgM	STM1172		anti-sigma-28 factor FlgM	GeneID:1252690
NC_003197	NP_460144.1	flgA	STM1173		flagella basal body P-ring formation protein FlgA	GeneID:1252691
NC_003197	NP_460145.1	flgB	STM1174		flagellar basal body rod protein FlgB	GeneID:1252692
NC_003197	NP_460146.1	flgC	STM1175		flagellar basal body rod protein FlgC	GeneID:1252693
NC_003197	NP_460147.1	flgD	STM1176		flagellar basal body rod modification protein	GeneID:1252694
NC_003197	NP_460148.1	flgE	STM1177		flagellar hook protein FlgE	GeneID:1252695
NC_003197	NP_460149.1	flgF	STM1178		flagellar biosynthesis protein FlgF	GeneID:1252696
NC_003197	NP_460150.1	flgG	STM1179		flagellar basal-body rod protein FlgG	GeneID:1252697
NC_003197	NP_460151.1	flgH	STM1180		flagellar basal body L-ring protein	GeneID:1252698
NC_003197	NP_460152.1	flgI	STM1181		flagellar biosynthesis protein FlgA	GeneID:1252699
NC_003197	NP_460153.1	flgJ	STM1182		flagellar rod assembly protein/muramidase FlgJ	GeneID:1252700
NC_003197	NP_460154.1	flgK	STM1183		flagellar hook-associated protein FlgK	GeneID:1252701
NC_003197	NP_460155.1	flgL	STM1184		flagellar hook-filament junction protein FlgL	GeneID:1252702
NC_003197	NP_460156.1	rne	STM1185	3.1.4.-	ribonuclease E	GeneID:1252703
NC_003197	NP_460157.1	rluC	STM1187	4.2.1.70	23S rRNA pseudouridine(955/2504/2580) synthase	GeneID:1252705
NC_003197	NP_460158.1		STM1188		putative inner membrane lipoprotein	GeneID:1252706
NC_003197	NP_460159.1	yceF	STM1189		septum formation inhibitor Maf	GeneID:1252707
NC_003197	NP_460160.1	yceD	STM1190		hypothetical protein	GeneID:1252708
NC_003197	NP_460161.1	rpmF	STM1191		50S ribosomal protein L32	GeneID:1252709
NC_003197	NP_460162.1	plsX	STM1192		phosphate acyltransferase	GeneID:1252710
NC_003197	NP_460163.1	fabH	STM1193	2.3.1.41', '2.3.1.38	3-oxoacyl-ACP synthase	GeneID:1252711
NC_003197	NP_460164.1	fabD	STM1194	2.3.1.39	[acyl-carrier-protein] S-malonyltransferase	GeneID:1252712
NC_003197	NP_460165.1	fabG	STM1195	1.1.1.100	3-oxoacyl-ACP reductase	GeneID:1252713
NC_003197	NP_460166.1	acpP	STM1196		acyl carrier protein	GeneID:1252714
NC_003197	NP_460167.1	fabF	STM1197	2.3.1.41	beta-ketoacyl-[acyl-carrier-protein] synthase II	GeneID:1252715
NC_003197	NP_460168.1	pabC	STM1198	4.-.-.-	aminodeoxychorismate lyase	GeneID:1252716
NC_003197	NP_460169.1	yceG	STM1199		cell division protein YceG	GeneID:1252717
NC_003197	NP_460170.1	tmk	STM1200	2.7.4.9	dTMP kinase	GeneID:1252718
NC_003197	NP_460171.1	holB	STM1201	2.7.7.7	"""DNA polymerase III subunit delta'"""	GeneID:1252719
NC_003197	NP_460172.1	ycfH	STM1202		putative metal-dependent hydrolase	GeneID:1252720
NC_003197	NP_460173.1	ptsG	STM1203	2.7.1.191	PTS glucose transporter subunit IIBC	GeneID:1252721
NC_003197	NP_460174.1	fhuE	STM1204		ferric-rhodotorulic acid/ferric-coprogen receptor FhuE	GeneID:1252722
